eval_topic_rts_id,collection,tweet_id,judgment
LV005,lv2,950401034433761280,1
LV005,lv2,950398123112845312,1
LV005,lv2,950440005675159559,1
LV005,lv2,950439261735739392,1
LV005,lv2,950439260208992257,1
LV005,lv2,950439189060947968,1
LV005,lv2,950436617222844416,1
LV005,lv2,950398035099561986,1
LV005,lv2,950434820391362560,1
LV005,lv2,950434434532167681,1
LV005,lv2,950375458419429376,1
LV005,lv2,950369191164510208,1
LV005,lv2,950377351803801601,1
LV005,lv2,950335469459525632,1
LV005,lv2,950312504852471809,1
LV005,lv2,950305225579094017,1
LV005,lv2,950319801880203265,1
LV005,lv2,950305777360818176,1
LV005,lv2,950305723455561728,1
LV005,lv2,950270449535119360,1
LV005,lv2,950267481796567040,1
LV005,lv2,950207873572851712,1
LV005,lv2,950265512692510721,1
LV005,lv2,950031013874454528,1
LV005,lv2,950264614729678849,1
LV005,lv2,950239932794236930,1
LV005,lv2,950239120688861184,1
LV005,lv2,950050206778871808,1
LV005,lv2,950025849423716353,1
LV005,lv2,949977892943028229,1
LV005,lv2,949960066249183232,1
LV005,lv2,949699546640277506,1
LV005,lv2,949698484411789312,1
LV005,lv2,949679883927588865,1
LV005,lv2,949698070039711744,1
LV005,lv2,949660222301376512,1
LV005,lv2,949697976422760450,1
LV005,lv2,949677197786263553,1
LV005,lv2,949697939621994496,1
LV005,lv2,949684251854802944,1
LV005,lv2,949697925940154368,1
LV005,lv2,949674846207791104,1
LV005,lv2,949697864548089857,1
LV005,lv2,949672526988365824,1
LV005,lv2,949697821015453696,1
LV005,lv2,949689720178728960,1
LV005,lv2,949697798471061504,1
LV005,lv2,949677065804173317,1
LV005,lv2,949697756012138496,1
LV005,lv2,949693245725999104,1
LV005,lv2,949697711531544576,1
LV005,lv2,949658578822090752,1
LV005,lv2,949697674755891200,1
LV005,lv2,949697639347621888,1
LV005,lv2,949638122207371264,1
LV005,lv2,949697538524934145,1
LV005,lv2,949691348529098752,1
LV005,lv2,949697513895981056,1
LV005,lv2,949536088888152065,1
LV005,lv2,949697452772388864,1
LV005,lv2,949697196936527872,1
LV005,lv2,949696107222917121,1
LV005,lv2,949691708782018561,1
LV005,lv2,949684118626988032,1
LV005,lv2,949662707493556226,1
LV005,lv2,949658765556625408,1
LV005,lv2,949658683037937664,1
LV005,lv2,949749104950865920,1
LV005,lv2,949749061296549888,1
LV005,lv2,949721077617487875,1
LV005,lv2,949738897080233985,1
LV005,lv2,949718285616066560,1
LV005,lv2,949708050281082882,1
LV005,lv2,949689555447410690,1
LV005,lv2,949650400122204161,1
LV005,lv2,949270263002214400,1
LV005,lv2,949723319783260160,1
LV005,lv2,949691099714637825,1
LV005,lv2,949674947466678273,1
LV005,lv2,949674739899011072,1
LV005,lv2,949674506116845568,1
LV005,lv2,949581169514905601,1
LV005,lv2,949640849037647878,1
LV005,lv2,949640189655355394,1
LV005,lv2,949628973646073856,1
LV005,lv2,949630582606135296,1
LV005,lv2,949521299839356928,1
LV005,lv2,949649212886671360,1
LV005,lv2,949574455369625600,1
LV005,lv2,949572621779259397,1
LV005,lv2,949567848464121856,1
LV005,lv2,949559874534412288,1
LV005,lv2,949555393725960192,1
LV005,lv2,949380304309047296,1
LV005,lv2,949360182575947776,1
LV005,lv2,949357785149407233,1
LV005,lv2,949353545815543808,1
LV005,lv2,949353043476303872,1
LV005,lv2,949352975490830348,1
LV005,lv2,949351025084952576,1
LV005,lv2,949341692511039488,1
LV005,lv2,949338905702273024,1
LV005,lv2,949373692852699137,1
LV005,lv2,949373528276717570,1
LV005,lv2,949276549135716353,1
LV005,lv2,948988749505089536,1
LV005,lv2,949325092579835904,1
LV005,lv2,949320357730766849,1
LV005,lv2,949316887355240448,1
LV005,lv2,949314729335508992,1
LV005,lv2,949349848918253575,1
LV005,lv2,949303282639482880,1
LV005,lv2,949302263482343424,1
LV005,lv2,949299514938150912,1
LV005,lv2,949247178429681664,1
LV005,lv2,949298773414596608,1
LV005,lv2,949298658591346688,1
LV005,lv2,949217774605426689,1
LV005,lv2,949327161692913664,1
LV005,lv2,949292030487924737,1
LV005,lv2,949291773926440960,1
LV005,lv2,949284638236823553,1
LV005,lv2,949279858080788480,1
LV005,lv2,949279160454844416,1
LV005,lv2,949279097762533380,1
LV005,lv2,949278805851627521,1
LV005,lv2,949275386336239617,1
LV005,lv2,949269527094792192,1
LV005,lv2,949247505325350912,1
LV005,lv2,949246899084656640,1
LV005,lv2,949244746580549633,1
LV005,lv2,949219367925047297,1
LV005,lv2,949196515217756161,1
LV005,lv2,949042868559269888,1
LV005,lv2,949037750338113536,1
LV005,lv2,949034860697604097,1
LV005,lv2,949004578338504715,1
LV005,lv2,949034838547402752,1
LV005,lv2,949004297647378432,1
LV005,lv2,949034802556080128,1
LV005,lv2,949034761045135363,1
LV005,lv2,949034630866456576,1
LV005,lv2,949009680688406528,1
LV005,lv2,949034596955492353,1
LV005,lv2,949034511890833408,1
LV005,lv2,948985665022234624,1
LV005,lv2,949034434199736320,1
LV005,lv2,949034281380319232,1
LV005,lv2,949034227747753989,1
LV005,lv2,949005082921664513,1
LV005,lv2,949029720213131264,1
LV005,lv2,949022346442166274,1
LV005,lv2,949010380839358464,1
LV005,lv2,949017214849560576,1
LV005,lv2,949014410751889409,1
LV005,lv2,949007538456055808,1
LV005,lv2,949005145739878400,1
LV005,lv2,948997117762330624,1
LV005,lv2,948991278762643457,1
LV005,lv2,948989149218000897,1
LV005,lv2,948988942858285063,1
LV005,lv2,948987605609254912,1
LV005,lv2,948985281671286784,1
LV005,lv2,948984758641577984,1
LV005,lv2,949018146609991682,1
LV005,lv2,948971864533209089,1
LV005,lv2,948970604346183680,1
LV005,lv2,948950073588830208,1
LV005,lv2,948970548897501189,1
LV005,lv2,948963711372398592,1
LV005,lv2,948924106782670848,1
LV005,lv2,948995371929423875,1
LV005,lv2,948994490588651520,1
LV005,lv2,948994405226156034,1
LV005,lv2,948993590067453953,1
LV005,lv2,948954088011649025,1
LV005,lv2,948952478015524864,1
LV005,lv2,948947610353758210,1
LV005,lv2,948944488818462720,1
LV005,lv2,948942720839639040,1
LV005,lv2,948974553094656001,1
LV005,lv2,948974489509027842,1
LV005,lv2,948910792195366912,1
LV005,lv2,948925332840681472,1
LV005,lv2,948919816886341633,1
LV005,lv2,948860838055735296,1
LV005,lv2,948769405709807616,1
LV005,lv2,948763558145380352,1
LV005,lv2,948584382830448640,1
LV005,lv2,948497810109820929,1
LV005,lv2,948505207243202561,1
LV005,lv2,948472432838545408,1
LV005,lv2,948504546199863296,1
LV005,lv2,948476083443204097,1
LV005,lv2,948504429145227264,1
LV005,lv2,948497442571542528,1
LV005,lv2,948474301723881473,1
LV005,lv2,948493948741472256,1
LV005,lv2,948487047630807040,1
LV005,lv2,948528330264973312,1
LV005,lv2,948476110177816577,1
LV005,lv2,948195618702454785,1
LV005,lv2,948474421697708038,1
LV005,lv2,948500303460163584,1
LV005,lv2,948479040587030528,1
LV005,lv2,948325413188759557,1
LV005,lv2,948305613259452421,1
LV005,lv2,948305558741938176,1
LV005,lv2,948183838651506688,1
LV005,lv2,948338419473797120,1
LV005,lv2,948263959731294208,1
LV005,lv2,948216829490712581,1
LV005,lv2,948233821845147649,1
LV005,lv2,948196539075383296,1
LV005,lv2,947868018452893698,1
LV005,lv2,947826563416018945,1
LV005,lv2,947846260307918848,1
LV005,lv2,947470579678044160,1
LV005,lv2,947194350731018240,1
LV005,lv2,947039864142401536,1
LV005,lv2,946999784233107456,1
LV005,lv2,946990163229540352,1
LV005,lv2,946747351984730112,1
LV005,lv2,946747263702978561,1
LV005,lv2,946743157970096130,1
LV005,lv2,946730768520437760,1
LV005,lv2,946651891294986240,1
LV005,lv2,946485178272305154,1
LV005,lv2,946423480576299008,1
LV005,lv2,946483479210086400,1
LV005,lv2,946426964960841729,1
LV005,lv2,946423562663006213,1
LV005,lv2,946320330003447809,1
LV005,lv2,946110118084694021,1
LV005,lv2,946290580274974720,1
LV005,lv2,946090914421854208,1
LV005,lv2,946310778428297216,1
LV005,lv2,946271969632227328,1
LV005,lv2,946290761645154304,1
LV005,lv2,946116567095537664,1
LV005,lv2,946116112764334081,1
LV005,lv2,946112471001108481,1
LV005,lv2,946007526621007874,1
LV005,lv2,946112315224743936,1
LV005,lv2,946059349868335106,1
LV005,lv2,946112275596894208,1
LV005,lv2,946063134539661312,1
LV005,lv2,946112233939062784,1
LV005,lv2,945974231644495872,1
LV005,lv2,946112166821875712,1
LV005,lv2,946051807595282433,1
LV005,lv2,946112057002348544,1
LV005,lv2,946111930791587841,1
LV005,lv2,945963022861897728,1
LV005,lv2,946111871278559232,1
LV005,lv2,945941108865097729,1
LV005,lv2,946111785870024705,1
LV005,lv2,946096852411211776,1
LV005,lv2,946088476390449152,1
LV005,lv2,946067234807537665,1
LV005,lv2,946063826633543680,1
LV005,lv2,946058274767560704,1
LV005,lv2,946057713338941444,1
LV005,lv2,946104845802573824,1
LV005,lv2,946100959746449409,1
LV005,lv2,946100153387065344,1
LV005,lv2,946091808123244544,1
LV005,lv2,946038205442412544,1
LV005,lv2,946080903150952448,1
LV005,lv2,946076660339761152,1
LV005,lv2,946010531089080320,1
LV005,lv2,945993925734498304,1
LV005,lv2,946054572946149376,1
LV005,lv2,946052334039326720,1
LV005,lv2,946031406324600832,1
LV005,lv2,946022140192714757,1
LV005,lv2,945970184493436928,1
LV005,lv2,945967559664381952,1
LV005,lv2,945954553467473920,1
LV005,lv2,945955368286515200,1
LV005,lv2,945949839413608448,1
LV005,lv2,945900915151818752,1
LV005,lv2,945941864280154112,1
LV005,lv2,945937315339296768,1
LV005,lv2,945937265389424641,1
LV005,lv2,945854509674352641,1
LV005,lv2,945935791229988864,1
LV005,lv2,945923797860876289,1
LV005,lv2,945922780280827905,1
LV005,lv2,945922591960727552,1
LV005,lv2,945767048550014976,1
LV005,lv2,945917980348739584,1
LV005,lv2,945909145454239744,1
LV005,lv2,945901508171837440,1
LV005,lv2,945785459137044481,1
LV005,lv2,945770161277165568,1
LV005,lv2,945767894402699264,1
LV005,lv2,945889188615983104,1
LV005,lv2,945746553238622211,1
LV005,lv2,945732826489638913,1
LV005,lv2,945694913521504256,1
LV005,lv2,945690358314348544,1
LV005,lv2,945690015539040258,1
LV005,lv2,945686902174289920,1
LV005,lv2,945685897915392000,1
LV005,lv2,945686257996304384,1
LV005,lv2,945658654149275648,1
LV005,lv2,945686243165302785,1
LV005,lv2,945661766557753349,1
LV005,lv2,945686242737508354,1
LV005,lv2,945661523292237825,1
LV005,lv2,945686242640973824,1
LV005,lv2,945661044881547265,1
LV005,lv2,945686236391407616,1
LV005,lv2,945661223248584705,1
LV005,lv2,945686233870684160,1
LV005,lv2,945668590933630976,1
LV005,lv2,945686233736466432,1
LV005,lv2,945672597450186752,1
LV005,lv2,945686069130997760,1
LV005,lv2,945676797236170754,1
LV005,lv2,945685978911592450,1
LV005,lv2,945667447985754113,1
LV005,lv2,945685947013844995,1
LV005,lv2,945677022881370112,1
LV005,lv2,945685876960612353,1
LV005,lv2,945660553535590400,1
LV005,lv2,945685848753868800,1
LV005,lv2,945666244207890433,1
LV005,lv2,945677716552142848,1
LV005,lv2,945677489489219585,1
LV005,lv2,945677266767532033,1
LV005,lv2,945746147620151296,1
LV005,lv2,945741327161020416,1
LV005,lv2,945696805865521153,1
LV005,lv2,945741259544678400,1
LV005,lv2,945689390076039168,1
LV005,lv2,945741235918163969,1
LV005,lv2,945693083219480576,1
LV005,lv2,945741156318670848,1
LV005,lv2,945694518392782849,1
LV005,lv2,945741120172150784,1
LV005,lv2,945689319959859203,1
LV005,lv2,945741086135341057,1
LV005,lv2,945689979660984325,1
LV005,lv2,945666800737509376,1
LV005,lv2,945666633263173633,1
LV005,lv2,945661294522392576,1
LV005,lv2,945660958843731969,1
LV005,lv2,945655766844833792,1
LV005,lv2,945652157088399366,1
LV005,lv2,945651612395167744,1
LV005,lv2,945528022274322433,1
LV005,lv2,945703216024563712,1
LV005,lv2,945670295331004417,1
LV005,lv2,945669085559435264,1
LV005,lv2,945609395735588865,1
LV005,lv2,945596894578962433,1
LV005,lv2,945572380197474304,1
LV005,lv2,945561006645874688,1
LV005,lv2,945545484042727425,1
LV005,lv2,945542232668557312,1
LV005,lv2,945540025827168257,1
LV005,lv2,945534441715269632,1
LV005,lv2,945528525813157888,1
LV005,lv2,945459569479864320,1
LV005,lv2,945322569644822529,1
LV005,lv2,944864750751465474,1
LV005,lv2,945379641002463232,1
LV005,lv2,943569014604881922,1
LV005,lv2,945257608885211136,1
LV005,lv2,945220993894711296,1
LV005,lv2,945235048042782720,1
LV005,lv2,945221544023912448,1
LV005,lv2,945134589865086976,1
LV005,lv2,944838247057895424,1
LV005,lv2,945047953349271553,1
LV005,lv2,944924846110269440,1
LV005,lv2,944906287535591426,1
LV005,lv2,944878411046096897,1
LV005,lv2,944863931809587200,1
LV005,lv2,944850571466551296,1
LV005,lv2,944833635819147264,1
LV005,lv2,944885902450577408,1
LV005,lv2,944799603412688896,1
LV005,lv2,944783009445826560,1
LV005,lv2,944601801638236162,1
LV005,lv2,944590669301108738,1
LV005,lv2,944526911102955520,1
LV005,lv2,944214202222366721,1
LV005,lv2,943850853261332481,1
LV005,lv2,944255958267637760,1
LV005,lv2,944200034442235904,1
LV005,lv2,944159608234565632,1
LV005,lv2,944186385363292161,1
LV005,lv2,944134573541257216,1
LV005,lv2,943809670845779968,1
LV005,lv2,944134488141041664,1
LV005,lv2,943810741005668352,1
LV005,lv2,944134441219313664,1
LV005,lv2,943819801406918656,1
LV005,lv2,944074310238572544,1
LV005,lv2,943942759605526528,1
LV005,lv2,943927501402857472,1
LV005,lv2,943924053894672384,1
LV005,lv2,943869681219317761,1
LV005,lv2,943814418671992832,1
LV005,lv2,943794820316827649,1
LV005,lv2,943810175332503552,1
LV005,lv2,943800953807007744,1
LV005,lv2,943800551699034113,1
LV005,lv2,943779111390138369,1
LV005,lv2,943800477694726144,1
LV005,lv2,943800331829497856,1
LV005,lv2,943798692565237766,1
LV005,lv2,943796094529687553,1
LV005,lv2,943768678876794880,1
LV005,lv2,943731798999207939,1
LV005,lv2,943587207717310464,1
LV005,lv2,943584051448905728,1
LV005,lv2,943583936554336258,1
LV005,lv2,943583879138611201,1
LV005,lv2,943574741088112641,1
LV005,lv2,943574574830112768,1
LV005,lv2,943544597434814464,1
LV005,lv2,943544093375942656,1
LV005,lv2,943535784409423873,1
LV005,lv2,943535618885390336,1
LV005,lv2,943528377952161792,1
LV005,lv2,943526423884529668,1
LV005,lv2,943561786699153409,1
LV005,lv2,943561315959885824,1
LV005,lv2,943533299858903040,1
LV005,lv2,943557080019095553,1
LV005,lv2,943553315358629888,1
LV005,lv2,943552109269614592,1
LV005,lv2,943516087785787392,1
LV005,lv2,943440515743264768,1
LV005,lv2,943516066055118848,1
LV005,lv2,943438592688447491,1
LV005,lv2,943569443380236288,1
LV005,lv2,943534511756926978,1
LV005,lv2,943494771808636928,1
LV005,lv2,943470539854794752,1
LV005,lv2,943446059388456960,1
LV005,lv2,943462068241469440,1
LV005,lv2,943454492602830849,1
LV005,lv2,943453189587783680,1
LV005,lv2,943427028702908416,1
LV005,lv2,943420389769859072,1
LV005,lv2,943416973052006401,1
LV005,lv2,943416384654135296,1
LV005,lv2,943416317905899526,1
LV005,lv2,943410934319648768,1
LV005,lv2,943416179934355458,1
LV005,lv2,943411148493168640,1
LV005,lv2,943447009046007808,1
LV005,lv2,943446650755960838,1
LV005,lv2,943446152166375424,1
LV005,lv2,943445596773470208,1
LV005,lv2,943442209491349504,1
LV005,lv2,943445428342628352,1
LV005,lv2,943442233445011456,1
LV005,lv2,943440743594692610,1
LV005,lv2,943440222955671552,1
LV005,lv2,943438687693606912,1
LV005,lv2,943437843778633728,1
LV005,lv2,943437121939038208,1
LV005,lv2,943407050436071424,1
LV005,lv2,943415774785560576,1
LV005,lv2,943415418512904192,1
LV005,lv2,943412255261159424,1
LV005,lv2,943389700965961728,1
LV005,lv2,943411695199965184,1
LV005,lv2,943164346082963456,1
LV005,lv2,943411544800550912,1
LV005,lv2,943411498155761664,1
LV005,lv2,943411444284100608,1
LV005,lv2,943411396783550464,1
LV005,lv2,943204283486539778,1
LV005,lv2,943411021422780417,1
LV005,lv2,943373737004621830,1
LV005,lv2,943410983103590400,1
LV005,lv2,943410918528049152,1
LV005,lv2,943239392210104326,1
LV005,lv2,943410787456028672,1
LV005,lv2,943406620360544256,1
LV005,lv2,943383794803003393,1
LV005,lv2,943377307942744065,1
LV005,lv2,943373909767880704,1
LV005,lv2,943200291998093313,1
LV005,lv2,943199862560120832,1
LV005,lv2,943197981876129792,1
LV005,lv2,943197687842820096,1
LV005,lv2,943196478822109187,1
LV005,lv2,943196079968980997,1
LV005,lv2,943195691941277696,1
LV005,lv2,943195207830556672,1
LV005,lv2,943193763186401280,1
LV005,lv2,943193346750734336,1
LV005,lv2,943189920927100930,1
LV005,lv2,943188748988239872,1
LV005,lv2,943187296232370176,1
LV005,lv2,943186951527718913,1
LV005,lv2,943220387063705600,1
LV005,lv2,943044105919188992,1
LV005,lv2,943220167311491078,1
LV005,lv2,943057343977263104,1
LV005,lv2,943218873897246721,1
LV005,lv2,943156480374595584,1
LV005,lv2,943211648361394176,1
LV005,lv2,943211447307382784,1
LV005,lv2,943211150849855488,1
LV005,lv2,943209107934339073,1
LV005,lv2,943207043724402688,1
LV005,lv2,943206617784479746,1
LV005,lv2,943204702975680513,1
LV005,lv2,943223808881651713,1
LV005,lv2,942377933603311616,1
LV005,lv2,943184669050310656,1
LV005,lv2,943174300332445696,1
LV005,lv2,943127905869221890,1
LV005,lv2,943235831652913153,1
LV005,lv2,943087350187479040,1
LV005,lv2,943071924300730369,1
LV005,lv2,942887269823930368,1
LV005,lv2,943044398782337024,1
LV005,lv2,942858677408681989,1
LV005,lv2,942843147981385728,1
LV005,lv2,942838251894788096,1
LV005,lv2,942836893766610946,1
LV005,lv2,942835107018272774,1
LV005,lv2,942834477864284161,1
LV005,lv2,942787941608361984,1
LV005,lv2,942850648919461888,1
LV005,lv2,942849758342893568,1
LV005,lv2,942847413794099200,1
LV005,lv2,942787193915002880,1
LV005,lv2,942779660554919936,1
LV005,lv2,942778872713699328,1
LV005,lv2,942826700236304384,1
LV005,lv2,942826420153344001,1
LV005,lv2,942825158221410304,1
LV005,lv2,942719017021779968,1
LV005,lv2,942825111312322560,1
LV005,lv2,942737281127014400,1
LV005,lv2,942825078718377984,1
LV005,lv2,942825039052894209,1
LV005,lv2,942723919814983680,1
LV005,lv2,942824996308742145,1
LV005,lv2,942737896645255168,1
LV005,lv2,942824958690058241,1
LV005,lv2,942731584796528640,1
LV005,lv2,942824927710924805,1
LV005,lv2,942824883821731840,1
LV005,lv2,942814728690262018,1
LV005,lv2,942757162526367744,1
LV005,lv2,942731036034813952,1
LV005,lv2,942824800686309377,1
LV005,lv2,942727072086216710,1
LV005,lv2,942824688660643841,1
LV005,lv2,942723545808953344,1
LV005,lv2,942824641562906624,1
LV005,lv2,942721014923919360,1
LV005,lv2,942824563506864133,1
LV005,lv2,942750440143323137,1
LV005,lv2,942824238842630151,1
LV005,lv2,942824140922335239,1
LV005,lv2,942710324192563201,1
LV005,lv2,942824062824435714,1
LV005,lv2,942743962011492352,1
LV005,lv2,942823969316593665,1
LV005,lv2,942751080261308416,1
LV005,lv2,942820799077068801,1
LV005,lv2,942819647765864449,1
LV005,lv2,942744703832920065,1
LV005,lv2,942743632263761920,1
LV005,lv2,942737502724677633,1
LV005,lv2,942718960964984832,1
LV005,lv2,942751159168700417,1
LV005,lv2,942746735952257029,1
LV005,lv2,942716980188123136,1
LV005,lv2,942716280297046018,1
LV005,lv2,942716204606771200,1
LV005,lv2,942715929703612418,1
LV005,lv2,942713792642863104,1
LV005,lv2,942650462456700929,1
LV005,lv2,942697007663153154,1
LV005,lv2,942635451554426881,1
LV005,lv2,942646316928262146,1
LV005,lv2,942635887002824704,1
LV005,lv2,942401040623775745,1
LV005,lv2,942457561164468224,1
LV005,lv2,942454835361865728,1
LV005,lv2,942453249277382657,1
LV005,lv2,942452607301378049,1
LV005,lv2,942371514652995586,1
LV005,lv2,942118166490206209,1
LV005,lv2,942360259074633728,1
LV005,lv2,942320191698063360,1
LV005,lv2,942041459116699648,1
LV005,lv2,942320110274039808,1
LV005,lv2,942056933602807810,1
LV005,lv2,942360217215520768,1
LV005,lv2,942283346545168384,1
LV005,lv2,942282586143027201,1
LV005,lv2,942115821861646338,1
LV005,lv2,942297926625263616,1
LV005,lv2,942289176099254273,1
LV005,lv2,942283741841502208,1
LV005,lv2,941404887165923329,1
LV005,lv2,942283693456068608,1
LV005,lv2,941668875573264384,1
LV005,lv2,942283667803656192,1
LV005,lv2,941738825541476352,1
LV005,lv2,942283645238247424,1
LV005,lv2,941772624371310592,1
LV005,lv2,942283557455704065,1
LV005,lv2,941978397265289218,1
LV005,lv2,942283467265626112,1
LV005,lv2,942283403063382017,1
LV005,lv2,942077792971378688,1
LV005,lv2,942072947166019584,1
LV005,lv2,942068311755542528,1
LV005,lv2,942067791557021697,1
LV005,lv2,942066162514513920,1
LV005,lv2,942165384643432448,1
LV005,lv2,942125866070478848,1
LV005,lv2,942151929383223296,1
LV005,lv2,942141233631236096,1
LV005,lv2,942141041054048256,1
LV005,lv2,942132804267147264,1
LV005,lv2,942127300342112256,1
LV005,lv2,942121387333967872,1
LV005,lv2,942058350992388096,1
LV005,lv2,942057276856205312,1
LV005,lv2,942057241359896576,1
LV005,lv2,942087705952968709,1
LV005,lv2,942086183621931008,1
LV005,lv2,942085460695965696,1
LV005,lv2,941989866602225664,1
LV005,lv2,941357694463692800,1
LV005,lv2,941987114245349376,1
LV005,lv2,941986751467450369,1
LV005,lv2,941984013052465152,1
LV005,lv2,941981054579208192,1
LV005,lv2,941979406033129472,1
LV005,lv2,941978452902776832,1
LV005,lv2,941968782087655429,1
LV005,lv2,942052372339220481,1
LV005,lv2,942042049922109440,1
LV005,lv2,942038042067587073,1
LV005,lv2,941948079120572416,1
LV005,lv2,942008449503842304,1
LV005,lv2,942002846626648064,1
LV005,lv2,941892454147674114,1
LV005,lv2,941962577441165312,1
LV005,lv2,941783256869101568,1
LV005,lv2,941782923031785472,1
LV005,lv2,941772446348271617,1
LV005,lv2,941743110631165953,1
LV005,lv2,941754929873645568,1
LV005,lv2,941706299812835328,1
LV005,lv2,941676044079255552,1
LV005,lv2,941683086647013376,1
LV005,lv2,941672819611590658,1
LV005,lv2,941643697170546694,1
LV005,lv2,941643073209208832,1
LV005,lv2,941684643543355398,1
LV005,lv2,941626872143794176,1
LV005,lv2,941597972802035712,1
LV005,lv2,941365283280818176,1
LV005,lv2,941596891300712448,1
LV005,lv2,941260609898909696,1
LV005,lv2,941593757874622465,1
LV005,lv2,941589522361602048,1
LV005,lv2,941548150208294912,1
LV005,lv2,941541214024814592,1
LV005,lv2,941560896689790976,1
LV005,lv2,941411614674378752,1
LV005,lv2,940314532249063425,1
LV005,lv2,941408064887980034,1
LV005,lv2,941474223452717057,1
LV005,lv2,941367604484235265,1
LV005,lv2,941409717645168640,1
LV005,lv2,941264979524808705,1
LV005,lv2,941409332373180416,1
LV005,lv2,941296441636655110,1
LV005,lv2,941408529642074118,1
LV005,lv2,941381622892548096,1
LV005,lv2,941318668536942593,1
LV005,lv2,941344966936317952,1
LV005,lv2,941302887837241346,1
LV005,lv2,941296713045872640,1
LV005,lv2,941288306540761090,1
LV005,lv2,941281678139502592,1
LV005,lv2,941268618712633344,1
LV005,lv2,941263402802049025,1
LV005,lv2,941241664303230976,1
LV005,lv2,941038252995293184,1
LV005,lv2,941234807421521920,1
LV005,lv2,941216113211379712,1
LV005,lv2,941227101771980800,1
LV005,lv2,941187472213577728,1
LV005,lv2,941076873643282433,1
LV005,lv2,941041833072881666,1
LV005,lv2,941040760194990080,1
LV005,lv2,941039433343815681,1
LV005,lv2,941038953821540354,1
LV005,lv2,941038872603123713,1
LV005,lv2,941038586987798530,1
LV005,lv2,941055415332364288,1
LV005,lv2,940921472301670400,1
LV005,lv2,940919965741387776,1
LV005,lv2,940907999794728960,1
LV005,lv2,940903871404179457,1
LV005,lv2,940937967132184576,1
LV005,lv2,940894289990701056,1
LV005,lv2,940902089626128384,1
LV005,lv2,940872547394031616,1
LV005,lv2,940914492203974656,1
LV005,lv2,940900646139678720,1
LV005,lv2,940899475698192384,1
LV005,lv2,940898237388611584,1
LV005,lv2,940897639868063745,1
LV005,lv2,940865401742942209,1
LV005,lv2,940888140755226624,1
LV005,lv2,940676911294046208,1
LV005,lv2,940531300649328640,1
LV005,lv2,940676262229610497,1
LV005,lv2,940621801033486338,1
LV005,lv2,940620435351326721,1
LV005,lv2,940618587064107008,1
LV005,lv2,940604486128668673,1
LV005,lv2,940598581962117120,1
LV005,lv2,940603552136916992,1
LV005,lv2,940603259676450816,1
LV005,lv2,940670133995008001,1
LV005,lv2,940586367108698117,1
LV005,lv2,940585560997023744,1
LV005,lv2,940580405383589888,1
LV005,lv2,940596683934707712,1
LV005,lv2,940561340736917504,1
LV005,lv2,940558142739505152,1
LV005,lv2,940557737884348417,1
LV005,lv2,940557626420625408,1
LV005,lv2,940549694907998209,1
LV005,lv2,940548610227392512,1
LV005,lv2,940541142420086784,1
LV005,lv2,940534054696431616,1
LV005,lv2,940524239337263104,1
LV005,lv2,940523031872638976,1
LV005,lv2,940542857273802752,1
LV005,lv2,940503337786585089,1
LV005,lv2,940503229481259010,1
LV005,lv2,940310680997154816,1
LV005,lv2,940526068779319298,1
LV005,lv2,940525387829993472,1
LV005,lv2,940502877214257152,1
LV005,lv2,940482679664988160,1
LV005,lv2,940484967750144001,1
LV005,lv2,940453892566978563,1
LV005,lv2,940363175152807936,1
LV005,lv2,940360330143830017,1
LV005,lv2,940349745981247488,1
LV005,lv2,940349713131425792,1
LV005,lv2,940333217453871105,1
LV005,lv2,940333161321586688,1
LV005,lv2,940328963817328641,1
LV005,lv2,940325888369070080,1
LV005,lv2,940319844477652992,1
LV005,lv2,940325555148292096,1
LV005,lv2,940103656946335746,1
LV005,lv2,940324174328983553,1
LV005,lv2,940234422628114433,1
LV005,lv2,940323666310688768,1
LV005,lv2,940248044255182848,1
LV005,lv2,940323075668705283,1
LV005,lv2,940314303051288578,1
LV005,lv2,940322992663429123,1
LV005,lv2,940272962242048000,1
LV005,lv2,940322921511342085,1
LV005,lv2,940277846295138304,1
LV005,lv2,940322780670840832,1
LV005,lv2,940278424299597824,1
LV005,lv2,940322673120423936,1
LV005,lv2,940280437196447745,1
LV005,lv2,940322536608366592,1
LV005,lv2,940286494597672961,1
LV005,lv2,940322457235476481,1
LV005,lv2,940287127643918337,1
LV005,lv2,940322379942723584,1
LV005,lv2,940289133666361344,1
LV005,lv2,940322329145561090,1
LV005,lv2,940290765187665926,1
LV005,lv2,940322241333616640,1
LV005,lv2,940292869352574976,1
LV005,lv2,940322176766545920,1
LV005,lv2,940293650315186176,1
LV005,lv2,940321961158299648,1
LV005,lv2,940294879267221504,1
LV005,lv2,940321803779694599,1
LV005,lv2,940300930855075841,1
LV005,lv2,940321736087752705,1
LV005,lv2,940303126598438913,1
LV005,lv2,940321612984913921,1
LV005,lv2,940305695777452034,1
LV005,lv2,940321550800248832,1
LV005,lv2,940306915065778176,1
LV005,lv2,940321475554414592,1
LV005,lv2,940306977309298688,1
LV005,lv2,940321411649933312,1
LV005,lv2,940307874890371072,1
LV005,lv2,940321366326370309,1
LV005,lv2,940308101487620097,1
LV005,lv2,940321269052035072,1
LV005,lv2,940308485778046976,1
LV005,lv2,940321216384110592,1
LV005,lv2,940308632004104193,1
LV005,lv2,940321152085450752,1
LV005,lv2,940308933411049472,1
LV005,lv2,940321107722293249,1
