topic_id,tweet_id,judgment,missing
LV001,990256473715478528,0,f
LV001,990573107420295169,0,f
LV001,990599037601665024,0,f
LV001,990654519712321539,0,f
LV001,990659675636011010,0,f
LV001,990690072193323008,0,f
LV001,990838608901869569,0,f
LV001,990845940176211970,0,f
LV001,990884176093175808,0,f
LV001,990914567076229121,0,f
LV001,990917474072891394,0,f
LV001,990919878994530304,0,f
LV001,990932213234651136,0,f
LV001,990972477672165376,0,f
LV001,990977412648394754,0,f
LV001,991015181395390464,0,f
LV001,991015199154102277,0,f
LV001,991015865314414592,0,f
LV001,991017369706299392,0,f
LV001,991024271236444161,0,f
LV001,991030761821233152,0,f
LV001,991194520749510656,0,f
LV001,991220426570252288,0,f
LV001,991316331428446208,0,f
LV001,991317443938258945,0,f
LV001,991319674745913345,0,f
LV001,991351008264679424,0,f
LV001,991372206763540487,0,f
LV001,991380880395563008,0,f
LV001,991386520815919104,0,f
LV001,991389330521419777,0,f
LV001,991389426029940736,0,f
LV001,991394114284457984,0,f
LV001,991403518358687744,0,f
LV001,991405707407831050,0,f
LV001,991422015327305728,0,f
LV001,991520152326983680,0,f
LV001,991535266996412416,0,f
LV001,991567967551934464,0,f
LV001,991568773537763329,0,f
LV001,991581699392835584,0,f
LV001,991588996856807424,0,f
LV001,991591462285598721,0,f
LV001,991595561685082113,0,f
LV001,991598542409158656,0,f
LV001,991653363933728770,0,f
LV001,991672300201275392,0,f
LV001,991676069194403840,0,f
LV001,991678680362553345,0,f
LV001,991681419867979778,0,f
LV001,991687215343374338,0,f
LV001,991740916774907904,0,f
LV001,991755874023731202,0,f
LV001,991757247083630597,0,f
LV001,991781276775526400,0,f
LV001,991781990641827840,0,f
LV001,991790731659497472,0,f
LV001,991906754303688704,0,f
LV001,991932227104772096,0,f
LV001,991932437700775937,0,f
LV001,991938490077204480,0,f
LV001,991938882076803073,0,f
LV001,991945772416602113,0,f
LV001,991947203898900480,0,f
LV001,991956366947430402,0,f
LV001,991958774729658369,0,f
LV001,991966619546062849,0,f
LV001,991967095243137024,0,f
LV001,991979186448490496,0,f
LV001,991993985081249793,0,f
LV001,992007362675466241,0,f
LV001,992013230674530305,0,f
LV001,992025733647106048,0,f
LV001,992044031269011456,0,f
LV001,992045973064085506,0,f
LV001,992098303452921857,0,f
LV001,992101786604404736,0,f
LV001,992110093570330626,0,f
LV001,992143714658213888,0,f
LV001,992280963810918400,0,f
LV001,992308760067518464,0,f
LV001,992337580363599872,0,f
LV001,992364901002858496,0,f
LV001,992370683891126273,0,f
LV001,992647175392890880,0,f
LV001,992750008045789184,0,f
LV001,992825129251024896,0,f
LV001,992854126794084353,0,f
LV001,993078025582505985,0,f
LV001,993087973360054273,0,f
LV001,993128921456676864,0,f
LV001,993211228007927808,0,f
LV001,993234188940656640,0,f
LV001,993365265139339264,0,f
LV001,993384488213377024,0,f
LV001,993430795707658241,0,f
LV001,993447550098268160,0,f
LV001,993461369642070016,0,f
LV001,993469646106955785,0,f
LV001,993473621845823489,0,f
LV001,993474225712320512,0,f
LV001,993492919171633152,0,f
LV001,993500901099884544,0,f
LV001,993530459362643968,0,f
LV001,993535942651596802,0,f
LV001,993550558492528640,0,f
LV001,993552133399175168,0,f
LV001,993561423904157696,0,f
LV001,993728481665183744,0,f
LV001,993743968897830913,0,f
LV001,993762448854409216,0,f
LV001,993780131821912064,0,f
LV001,993800573333000194,0,f
LV001,993818722639937537,0,f
LV001,993854593175048205,0,f
LV001,993859063971803137,0,f
LV001,993871200366596097,0,f
LV001,993881673220743168,0,f
LV001,993898800367353856,0,f
LV001,993899386571763717,0,f
LV001,993912385671921666,0,f
LV001,994088913731014658,0,f
LV001,994089638850695169,0,f
LV001,994092157832192001,0,f
LV001,994112457827172352,0,f
LV001,994121444509519872,0,f
LV001,994160954110894080,0,f
LV001,994165288408141824,0,f
LV001,994176727264907264,0,f
LV001,994214058722291713,0,f
LV001,994424053095129088,0,f
LV001,994484468361687040,0,f
LV001,994496370378756096,0,f
LV001,994498953327636486,0,f
LV001,994511890427637760,0,f
LV001,994517416423182338,0,f
LV001,994522368394526720,0,f
LV001,994543750964793345,0,f
LV001,994544996694011904,0,f
LV001,994554263425646592,0,f
LV001,994573289942077440,0,f
LV001,994583950680051713,0,f
LV001,994589419578458112,0,f
LV001,994601058356879360,0,f
LV001,994605310013820928,0,f
LV001,994610940107788289,0,f
LV001,994632620339220480,0,f
LV001,994634531926929409,0,f
LV001,994635695204560896,0,f
LV001,994646603687432193,0,f
LV001,994652047621410816,0,f
LV001,994652052583256065,0,f
LV001,994652629375561728,0,f
LV001,994672059245613056,0,f
LV001,994676014306484226,0,f
LV001,994799590040899586,0,f
LV001,994817652135735296,0,f
LV001,994843869245210626,0,f
LV001,994861074947170304,0,f
LV001,994862877197635586,0,f
LV001,994864064726695936,0,f
LV001,994868611188707328,0,f
LV001,994879715407212546,0,f
LV001,994893036592254977,0,f
LV001,994913517869334528,0,f
LV001,994927293930852353,0,f
LV001,995020788368596992,0,f
LV001,995189329767972866,0,f
LV001,995233528089645059,0,f
LV001,995233972731998209,0,f
LV001,995274135533244416,0,f
LV001,995305884942290944,0,f
LV001,995306530634371072,0,f
LV001,995307373240733697,0,f
LV001,995308114273587201,0,f
LV001,995310392342704129,0,f
LV001,995310624459640832,0,f
LV001,995311122784940032,0,f
LV001,995311969581326337,0,f
LV001,995314108055646208,0,f
LV001,995315269609410562,0,f
LV001,995325580387155969,0,f
LV001,995331367360778240,0,f
LV001,995392313416454144,0,f
LV001,995573782642348032,0,f
LV001,995575154699849728,0,f
LV001,995578430241550336,0,f
LV001,995624073928564736,0,f
LV001,995629306473844738,0,f
LV001,995630918802071553,0,f
LV001,995632619495796737,0,f
LV001,995637266830823424,0,f
LV001,995667213922263040,0,f
LV001,995668135868018695,0,f
LV001,995668281884397568,0,f
LV001,995669043569987584,0,f
LV001,995669390640246784,0,f
LV001,995669630361460738,0,f
LV001,995673247965433856,0,f
LV001,995680174778839045,0,f
LV001,995867049934114818,0,f
LV001,995873808455266304,0,f
LV001,995892025915510784,0,f
LV001,995940485985460226,0,f
LV001,995941700081209344,0,f
LV001,995942007527952384,0,f
LV001,995974105756258305,0,f
LV001,996003635220877313,0,f
LV001,996099723592372224,0,f
LV001,996101761596354560,0,f
LV001,996107671479771137,0,f
LV001,996126424980508673,0,f
LV001,996126576772251656,0,f
LV001,996126764379394050,0,f
LV001,996126876476289024,0,f
LV001,996126931602083840,0,f
LV001,996127062426517509,0,f
LV001,996127616586350592,0,f
LV001,996127779132461059,0,f
LV001,996127978890387456,0,f
LV001,996127979829911553,0,f
LV001,996128135757221889,0,f
LV001,996128293656170496,0,f
LV001,996128377848385536,0,f
LV001,996128452439887877,0,f
LV001,996129593718341633,0,f
LV001,996130266879062017,0,f
LV001,996130749190410240,0,f
LV001,996136816377024512,0,f
LV001,996138668703207424,0,f
LV001,996139579676733441,0,f
LV001,996139620436979712,0,f
LV001,996167369633550339,0,f
LV001,996225952396038144,0,f
LV001,996234040163422209,0,f
LV001,996255751697063937,0,f
LV001,996263563487571973,0,f
LV001,996263593841758208,0,f
LV001,996270978022936577,0,f
LV001,996282296855654400,0,f
LV001,996282519933870081,0,f
LV001,996286002372194305,0,f
LV001,996297773912936448,0,f
LV001,996309703922724864,0,f
LV001,996340726643482625,0,f
LV001,996354301416103937,0,f
LV001,996387276967038976,0,f
LV001,996390612898402305,0,f
LV001,996436964227284992,0,f
LV001,996439907445936130,0,f
LV001,996492545235484682,0,f
LV001,996506241806450688,0,f
LV001,996591082413666304,0,f
LV001,996599165798043648,0,f
LV001,996614537469194240,0,f
LV001,996663320705949696,0,f
LV001,996669071721672704,0,f
LV001,996673363476123648,0,f
LV001,996700811303546880,0,f
LV001,996702171369541634,0,f
LV001,996709351959269376,0,f
LV001,996709353624350720,0,f
LV001,996722071890747392,0,f
LV001,996749356689747968,0,f
LV001,996750964567805952,0,f
LV001,996767831428608000,0,f
LV001,996802983034851328,0,f
LV001,996840796811923457,0,f
LV001,996976930376241152,0,f
LV001,996977352918913024,0,f
LV001,996991396514029568,0,f
LV001,997008344815685632,0,f
LV001,997012675036172288,0,f
LV001,997012986169610240,0,f
LV001,997080514724065280,0,f
LV001,997087079053037568,0,f
LV001,997093186324529154,0,f
LV001,997099750863331328,0,f
LV001,997138078090387457,0,f
LV001,997138336946032640,0,f
LV001,997140395770503168,0,f
LV001,997143398187446272,0,f
LV001,997156969235599360,0,f
LV001,997178938794242048,0,f
LV001,997179631253024771,0,f
LV001,997199081486381056,0,f
LV001,997207005122252800,0,f
LV001,997213191452143616,0,f
LV001,997213720072900608,0,f
LV001,997213946858950656,0,f
LV001,997214016954085377,0,f
LV001,997214040853286918,0,f
LV001,997214129386655746,0,f
LV001,997214144041553925,0,f
LV001,997214222256869383,0,f
LV001,997214554638749698,0,f
LV001,997214899590893574,0,f
LV001,997214900723306496,0,f
LV001,997214997645275137,0,f
LV001,997215291800195074,0,f
LV001,997215391431700480,0,f
LV001,997215513963999232,0,f
LV001,997216160633491463,0,f
LV001,997216265264656384,0,f
LV001,997216288115253250,0,f
LV001,997216552486408192,0,f
LV001,997217228784308224,0,f
LV001,997218566167564288,0,f
LV001,997221414993301504,0,f
LV001,997232643824594944,0,f
LV001,997308159088844806,0,f
LV001,997334325648642049,0,f
LV001,997338154490359810,0,f
LV001,997341008852467717,0,f
LV001,997344069356572678,0,f
LV001,997346309794418688,0,f
LV001,997357930017099776,0,f
LV001,997369177148219393,0,f
LV001,997369237395173376,0,f
LV001,997391852872577024,0,f
LV001,997392734926319616,0,f
LV001,997395977706393600,0,f
LV001,997399898579488768,0,f
LV001,997409488943632384,0,f
LV001,997420423326437376,0,f
LV001,997429348658532353,0,f
LV001,997455389384945666,0,f
LV001,997462312817700865,0,f
LV001,997493132588613632,0,f
LV001,997508400236908544,0,f
LV001,997517234795925504,0,f
LV001,997551574447771649,0,f
LV001,997617716839223296,0,f
LV001,997618012424466432,0,f
LV001,997618487123210240,0,f
LV001,997796972827471872,0,f
LV001,997801131223977986,0,f
LV001,997892212938694656,0,f
LV001,997908509672067072,0,f
LV001,997927444467232768,0,f
LV001,997928030428262400,0,f
LV001,998057225787600896,0,f
LV001,998059094249525248,0,f
LV001,998124227785043968,0,f
LV001,998144961391546368,0,f
LV001,998283833698148353,0,f
LV001,998342199543828480,0,f
LV001,998395717331890176,0,f
LV001,998563012876390400,0,f
LV001,998570942057078784,0,f
LV001,998586041786359813,0,f
LV001,998590121447391232,0,f
LV001,998592072838995973,0,f
LV001,998635968721801217,0,f
LV001,998662686136262657,0,f
LV001,998730198332923904,0,f
LV001,998843416975994880,0,f
LV001,998843902672228352,0,f
LV001,998846152366809088,0,f
LV001,998846917370171393,0,f
LV001,998851250551705601,0,f
LV001,998859364726341632,0,f
LV001,998907566943096832,0,f
LV001,998917202265985024,0,f
LV001,998922245253816320,0,f
LV001,998924488959021058,0,f
LV001,998934384635006976,0,f
LV001,998941846419202048,0,f
LV001,998984128052846592,0,f
LV001,998988691057135616,0,f
LV001,998999668779515904,0,f
LV001,999013285646290944,0,f
LV001,999017059391557632,0,f
LV001,999020614538223616,0,f
LV001,999024770879455232,0,f
LV001,999142166931927042,0,f
LV001,999161556456955904,0,f
LV001,999180874057961472,0,f
LV001,999247133227339776,0,f
LV001,999279024793939968,0,f
LV001,999285841053847552,0,f
LV001,999288342339604480,0,f
LV001,999298419607916544,0,f
LV001,999307794418491392,0,f
LV001,999318151941718016,0,f
LV001,999329113876975617,0,f
LV001,999329115923771392,0,f
LV001,999341219263197185,0,f
LV001,999355343284121600,0,f
LV001,999516564113297408,0,f
LV001,999523526334873600,0,f
LV001,999523804165689344,0,f
LV001,999533287394742272,0,f
LV001,999533500440219648,0,f
LV001,999534263379820544,0,f
LV001,999551179741900801,0,f
LV001,999585390976782336,0,f
LV001,999628468185915392,0,f
LV001,999751437654614016,0,f
LV001,999922111341776896,0,f
LV001,999943243755327488,0,f
LV001,999945132601495552,0,f
LV001,999961726174056448,0,f
LV001,1000038854030577666,0,f
LV001,1000041974081249282,0,f
LV001,1000123415137832961,0,f
LV001,1000259966719193088,0,f
LV001,1000307309774548992,0,f
LV001,1000407477970784256,0,f
LV001,1000444330597867521,0,f
LV001,1000446483353735168,0,f
LV001,1000464419640487936,0,f
LV001,1000478433091108864,0,f
LV001,1000479109447761920,0,f
LV001,1000623900408139776,0,f
LV001,1000650442660110338,0,f
LV001,1000690608250421248,0,f
LV001,1001027270180515840,0,f
LV001,1001130321268617216,0,f
LV001,1002118266502950912,0,f
LV001,1002547926881759232,0,f
LV001,1003462985241817088,0,f
LV001,1006823321730678784,0,f
LV001,1007145420643033088,0,f
LV001,1007524148707504128,0,f
LV001,1008983376819380224,0,f
LV001,1008997404396441602,0,f
LV001,1009107205923266560,0,f
LV001,861653927313498116,,t
LV001,862251410880122881,,t
LV001,866291324282187776,,t
LV001,880349154521862144,,t
LV001,922846783893573632,,t
LV001,938117162958540808,,t
LV001,938506192325959680,,t
LV001,951405119182131200,,t
LV001,963061215059685376,,t
LV001,963664898537541632,,t
LV001,964405704260923392,,t
LV001,965934446116573185,,t
LV001,985937079254290437,,t
LV002,856865402860826624,1,f
LV002,856865480010813440,1,f
LV002,857104882859479040,1,f
LV002,867811176318730240,1,f
LV002,867815408019156992,1,f
LV002,867815428843855872,1,f
LV002,867816985610129408,1,f
LV002,867819582052020225,1,f
LV002,867821587856334848,1,f
LV002,867826790278062081,1,f
LV002,867826834897072129,1,f
LV002,867826903910055936,1,f
LV002,867958474017308672,1,f
LV002,867983024381583360,1,f
LV002,867987164822290437,1,f
LV002,868027279812829184,1,f
LV002,868094294724313089,1,f
LV002,868103352474882049,1,f
LV002,868351786263949312,1,f
LV002,868804930873815040,1,f
LV002,869347832075100160,1,f
LV002,875644443021328384,1,f
LV002,875647920577458177,1,f
LV002,875675026439229441,1,f
LV002,876159514306895872,1,f
LV002,904660742791716864,1,f
LV002,904660948400648193,1,f
LV002,904661568713052161,1,f
LV002,904663633363337216,1,f
LV002,904664335427006464,1,f
LV002,904665809099923456,1,f
LV002,904666229687951360,1,f
LV002,904666274063634432,1,f
LV002,904666394490494976,1,f
LV002,904667417883934723,1,f
LV002,904668435505958913,1,f
LV002,904668956669173760,1,f
LV002,904669232234991616,1,f
LV002,904670301958660096,1,f
LV002,904670352831389698,1,f
LV002,904670924963794944,1,f
LV002,904672123729436674,1,f
LV002,904672440105754624,1,f
LV002,904672971897401345,1,f
LV002,904673457614581760,1,f
LV002,904674932331831296,1,f
LV002,904675122073796610,1,f
LV002,904675346527768576,1,f
LV002,904675455436980229,1,f
LV002,904675959135027201,1,f
LV002,904676387830857728,1,f
LV002,904677414747463680,1,f
LV002,904680443420835840,1,f
LV002,904680879833792513,1,f
LV002,904682004070977536,1,f
LV002,904686130532151297,1,f
LV002,904686337051299840,1,f
LV002,904688408404119553,1,f
LV002,904690912227418113,1,f
LV002,904692916878278656,1,f
LV002,904703574323671040,1,f
LV002,904703731375144960,1,f
LV002,904705209313759232,1,f
LV002,904705302762749952,1,f
LV002,904706525553418240,1,f
LV002,904712461311500288,1,f
LV002,904718392241815553,1,f
LV002,904718595158134784,1,f
LV002,904720049839230977,1,f
LV002,904723149035634688,1,f
LV002,904724905580748800,1,f
LV002,904726341051875330,1,f
LV002,904727778167320576,1,f
LV002,904729617260580864,1,f
LV002,904743521185300481,1,f
LV002,904747847995752448,1,f
LV002,904749960402526208,1,f
LV002,904771374287290368,1,f
LV002,904776484597981185,1,f
LV002,904796324553478144,1,f
LV002,904798364973228040,1,f
LV002,904967239463559168,1,f
LV002,904998007480963074,1,f
LV002,905020319571865600,1,f
LV002,905138113818841089,1,f
LV002,905149058989395968,1,f
LV002,905836821686472706,1,f
LV002,906126168809762816,1,f
LV002,906126881380081664,1,f
LV002,915501025699745792,1,f
LV002,915501325579882496,1,f
LV002,915521085961064448,1,f
LV002,926020972465065984,1,f
LV002,926029684206456833,1,f
LV002,926108779422339075,1,f
LV002,926323896911126528,1,f
LV002,926381078151081985,1,f
LV002,927577348622376960,1,f
LV002,928253101773082625,1,f
LV002,928267461887004674,1,f
LV002,928311354984927232,1,f
LV002,928313271223975936,1,f
LV002,928330108183687173,1,f
LV002,928343384401596416,1,f
LV002,928353256325222401,1,f
LV002,928356846305402880,1,f
LV002,928376367313453057,1,f
LV002,928388228247425025,1,f
LV002,928501735169118210,1,f
LV002,928891282616999936,1,f
LV002,929090433577357315,1,f
LV002,929267789545771008,1,f
LV002,929292656831811584,1,f
LV002,929302971153870849,1,f
LV002,929321228351016960,1,f
LV002,929322020155904000,1,f
LV002,929326103768059904,1,f
LV002,929359030614622208,1,f
LV002,929387200688590848,1,f
LV002,929439079204302848,1,f
LV002,929440783987544064,1,f
LV002,929442079503192065,1,f
LV002,929448196518096896,1,f
LV002,929449124725972995,1,f
LV002,929460434482204672,1,f
LV002,929486546616668160,1,f
LV002,929615234192560129,1,f
LV002,929616498028634112,1,f
LV002,929617175576567808,1,f
LV002,929620049127727109,1,f
LV002,929636284104048640,1,f
LV002,929639168921296896,1,f
LV002,929659588273721349,1,f
LV002,929674026343124992,1,f
LV002,929689746548428800,1,f
LV002,929704201688698880,1,f
LV002,929771218970075136,1,f
LV002,929852209952645121,1,f
LV002,929868323646529536,1,f
LV002,929898411826073600,1,f
LV002,929985513729036288,1,f
LV002,929992960644665345,1,f
LV002,930153970252869632,1,f
LV002,930154322624524288,1,f
LV002,930157233102606336,1,f
LV002,930158326419091456,1,f
LV002,930167664894513152,1,f
LV002,930168773432283136,1,f
LV002,930169184121651201,1,f
LV002,930170273474768896,1,f
LV002,930170541683732481,1,f
LV002,930170744717406209,1,f
LV002,930170773003816961,1,f
LV002,930170874052915201,1,f
LV002,930172385373941760,1,f
LV002,930173375061819393,1,f
LV002,930173830596825089,1,f
LV002,930173921655185408,1,f
LV002,930174026638643200,1,f
LV002,930174071635095552,1,f
LV002,930174496161566721,1,f
LV002,930178338815082496,1,f
LV002,930178905473978369,1,f
LV002,930179120243372034,1,f
LV002,930179457436082176,1,f
LV002,930180000321388544,1,f
LV002,930182647342665729,1,f
LV002,930182784571904000,1,f
LV002,930183174755422208,1,f
LV002,930185175677456384,1,f
LV002,930186608040693760,1,f
LV002,930187441608290304,1,f
LV002,930188619234660355,1,f
LV002,930193206406533120,1,f
LV002,930199111969722368,1,f
LV002,930201494544109570,1,f
LV002,930270611938664448,1,f
LV002,930296394384101376,1,f
LV002,930302039850147840,1,f
LV002,930303934534701056,1,f
LV002,930309318729175041,1,f
LV002,930315652685950976,1,f
LV002,930319731013365761,1,f
LV002,930323188650823680,1,f
LV002,930329057048309760,1,f
LV002,930330593929449473,1,f
LV002,930356392631947264,1,f
LV002,930356993700827136,1,f
LV002,930368727627026432,1,f
LV002,930391282308014080,1,f
LV002,930440844687167488,1,f
LV002,930475907902574593,1,f
LV002,930526798877773824,1,f
LV002,930540142099562498,1,f
LV002,930545880222060544,1,f
LV002,930706751107760130,1,f
LV002,930793593068908544,1,f
LV002,930849678052163584,1,f
LV002,931458178226835458,1,f
LV002,931467213676171264,1,f
LV002,931472250468995074,1,f
LV002,931473933387345920,1,f
LV002,931623037149040640,1,f
LV002,931623084104273920,1,f
LV002,931623373649645571,1,f
LV002,931623903444824064,1,f
LV002,931633643403055106,1,f
LV002,931813679846313984,1,f
LV002,932323390962192385,1,f
LV002,932323438127140864,1,f
LV002,932389320593477633,1,f
LV002,932836568355758085,1,f
LV002,933032176785993730,1,f
LV002,933329304343207936,1,f
LV002,933799281781288960,1,f
LV002,934095336880181248,1,f
LV002,934382595563016192,1,f
LV002,934701085146714112,1,f
LV002,935809225414053888,1,f
LV002,943407147324465152,1,f
LV002,943423674648006656,1,f
LV002,949319389987393538,1,f
LV002,949333891432747008,1,f
LV002,949402424162254853,1,f
LV002,953320140866772993,1,f
LV002,953322806615396353,1,f
LV002,965659241972420608,1,f
LV002,966230867210375168,1,f
LV002,966230949787824128,1,f
LV002,972099703021109248,1,f
LV002,972109843975712768,1,f
LV002,988751234118152192,1,f
LV002,989153744653897729,1,f
LV002,989505182798106625,1,f
LV003,853246549467570177,1,f
LV003,853267209174605824,1,f
LV003,853317933187170304,1,f
LV003,853320286162366469,1,f
LV003,853329313726418946,1,f
LV003,853329725170864129,1,f
LV003,853371372772499457,1,f
LV003,853659063577595904,1,f
LV003,854099637870919690,1,f
LV003,854240481575874560,1,f
LV003,854289215445757952,1,f
LV003,854423047067099137,1,f
LV003,854613051391307776,1,f
LV003,854620337832689664,1,f
LV003,854648898530529281,1,f
LV003,854667736101912577,1,f
LV003,854676283736956928,1,f
LV003,854708982342135808,1,f
LV003,854715505633918976,1,f
LV003,854743308161167361,1,f
LV003,854761522253504512,1,f
LV003,854766552133926913,1,f
LV003,854787681263513601,1,f
LV003,854945788257984512,1,f
LV003,854948813261426688,1,f
LV003,854949034297106432,1,f
LV003,854953227099541504,1,f
LV003,854958280283758592,1,f
LV003,854961657096941568,1,f
LV003,854962475216883712,1,f
LV003,854966725108011012,1,f
LV003,854975960533405697,1,f
LV003,854999339298639872,1,f
LV003,855000533018566656,1,f
LV003,855001122628657152,1,f
LV003,855001856522821633,1,f
LV003,855001857974054913,1,f
LV003,855006892288077824,1,f
LV003,855023534736896002,1,f
LV003,855042606149107713,1,f
LV003,855051874277482496,1,f
LV003,855054122495639555,1,f
LV003,855065173534625792,1,f
LV003,855065627521888257,1,f
LV003,855068580316106753,1,f
LV003,855072247056302083,1,f
LV003,855074340299264000,1,f
LV003,855075511256723461,1,f
LV003,855088761520226304,1,f
LV003,855114617823125505,1,f
LV003,855116313274056704,1,f
LV003,855123531977424896,1,f
LV003,855377232314986496,1,f
LV003,855378120488235008,1,f
LV003,855404882878238720,1,f
LV003,855505437902462976,1,f
LV003,855687067178807296,1,f
LV003,855731428109299717,1,f
LV003,855763180127236096,1,f
LV003,855973141528629248,1,f
LV003,855980100218703872,1,f
LV003,856024847188623360,1,f
LV003,856038727436587008,1,f
LV003,856043544494125057,1,f
LV003,856047047501283328,1,f
LV003,856047496203784192,1,f
LV003,856208320713117700,1,f
LV003,856213435880808449,1,f
LV003,856365367966416897,1,f
LV003,856367174914646016,1,f
LV003,856367888298647552,1,f
LV003,856369359517765632,1,f
LV003,856369409769709569,1,f
LV003,856373716263022592,1,f
LV003,856382203806318592,1,f
LV003,856383955112673280,1,f
LV003,856385848073433088,1,f
LV003,856388496826785792,1,f
LV003,856408828811857922,1,f
LV003,856409630561488896,1,f
LV003,856417490427052033,1,f
LV003,856418275537948677,1,f
LV003,856423206328168448,1,f
LV003,856430944563204097,1,f
LV003,856438958212952064,1,f
LV003,856465236509036544,1,f
LV003,856474055242915841,1,f
LV003,856474304325832708,1,f
LV003,856518874019319809,1,f
LV003,856523899818868737,1,f
LV003,856555840488128512,1,f
LV003,856580512089067521,1,f
LV003,856711019208613888,1,f
LV003,856768349837160448,1,f
LV003,856847512136802305,1,f
LV003,856847832191574017,1,f
LV003,856920049285824513,1,f
LV003,856920683422642176,1,f
LV003,857088680703533058,1,f
LV003,857104892539936768,1,f
LV003,857114085334409216,1,f
LV003,857114428038426629,1,f
LV003,857127040419495936,1,f
LV003,857139417475158016,1,f
LV003,857146934380949504,1,f
LV003,857157307779756032,1,f
LV003,857157331255164930,1,f
LV003,857159961247449089,1,f
LV003,857166368390754306,1,f
LV003,857174721745608705,1,f
LV003,857174742041862145,1,f
LV003,857176634297810945,1,f
LV003,857204488624537600,1,f
LV003,857220403500118016,1,f
LV003,857224281180319745,1,f
LV003,857230092723863554,1,f
LV003,857252780385468419,1,f
LV003,857252844436684800,1,f
LV003,857287409561509888,1,f
LV003,857289630122725378,1,f
LV003,857309068511375360,1,f
LV003,857454779928375298,1,f
LV003,857502772882800640,1,f
LV003,857505460060139520,1,f
LV003,857509402844299264,1,f
LV003,857561797079048192,1,f
LV003,857569960679411712,1,f
LV003,857577687673602049,1,f
LV003,857589395192524800,1,f
LV003,857814128743796736,1,f
LV003,857824305564069889,1,f
LV003,857840475469905920,1,f
LV003,858019025900756992,1,f
LV003,858019842783367168,1,f
LV003,858259569536942080,1,f
LV003,858300891358797824,1,f
LV003,858301663668572160,1,f
LV003,858301663823765504,1,f
LV003,858307562520928256,1,f
LV003,858309792347160576,1,f
LV003,858309838513876992,1,f
LV003,858430704421666817,1,f
LV003,858433163206504449,1,f
LV003,858652152692064257,1,f
LV003,858699278356795393,1,f
LV003,858707814608457729,1,f
LV003,858708907405037568,1,f
LV003,858710360588791808,1,f
LV003,858910713196294146,1,f
LV003,859291344828805120,1,f
LV003,859292509050195968,1,f
LV003,859293010382774276,1,f
LV003,859298644104708097,1,f
LV003,859303854046932994,1,f
LV003,859650888411095040,1,f
LV003,859733924544745473,1,f
LV003,859836317236154368,1,f
LV003,859836659482992645,1,f
LV003,859836858188144647,1,f
LV003,859837594821177344,1,f
LV003,859864731707998208,1,f
LV003,860128457354694656,1,f
LV003,860535506500808706,1,f
LV003,861443278473965570,1,f
LV003,861443445352796160,1,f
LV003,861447689837453312,1,f
LV003,861489913279152129,1,f
LV003,861512716959219712,1,f
LV003,861515933373878272,1,f
LV003,861518846213095425,1,f
LV003,861521610045616128,1,f
LV003,861527152839147520,1,f
LV003,861529798119739392,1,f
LV003,861548854495391749,1,f
LV003,861611782267449348,1,f
LV003,861648148678287360,1,f
LV003,861648151152922625,1,f
LV003,861651919147679744,1,f
LV003,861791176713801733,1,f
LV003,861799547785367552,1,f
LV003,861883056390582272,1,f
LV003,861884436719206401,1,f
LV003,861893392833298432,1,f
LV003,861901922516815872,1,f
LV003,861902020118294528,1,f
LV003,861920740253290496,1,f
LV003,861927488922030080,1,f
LV003,861927602998484992,1,f
LV003,862213563510861824,1,f
LV003,862214628750893056,1,f
LV003,862218720814530563,1,f
LV003,862254044538179584,1,f
LV003,862281069063745536,1,f
LV003,862317782276374530,1,f
LV003,862320304932225025,1,f
LV003,862321635029733377,1,f
LV003,862537032249331713,1,f
LV003,862611104916287489,1,f
LV003,862611516721332224,1,f
LV003,862646504670015494,1,f
LV003,862658797134852096,1,f
LV003,862804516432822272,1,f
LV003,862807858395709440,1,f
LV003,862925903411781634,1,f
LV003,862928215274381312,1,f
LV003,862964665932034048,1,f
LV003,862979136561831936,1,f
LV003,863005538329690113,1,f
LV003,863068129420865537,1,f
LV003,863396547324768256,1,f
LV003,863396783573139456,1,f
LV003,863396783640256512,1,f
LV003,863399754222403584,1,f
LV003,863400389634387968,1,f
LV003,863432945645867011,1,f
LV003,863438114513186816,1,f
LV003,863688504412434432,1,f
LV003,863823739137425410,1,f
LV003,863826502017851393,1,f
LV003,863829179556663296,1,f
LV003,863829279800516610,1,f
LV003,863829280295464961,1,f
LV003,863829859277164544,1,f
LV003,863836352240128000,1,f
LV003,863839232191864837,1,f
LV003,863842643645804546,1,f
LV003,863848194161115137,1,f
LV003,863995066360221697,1,f
LV003,863995648663855104,1,f
LV003,864007995734319104,1,f
LV003,864009713142423553,1,f
LV003,864043920371707904,1,f
LV003,864067678939602945,1,f
LV003,864071757174591489,1,f
LV003,864162057318522881,1,f
LV003,864165241982078977,1,f
LV003,864169719762440192,1,f
LV003,864182631591751680,1,f
LV003,864270452910325760,1,f
LV003,864315977089024000,1,f
LV003,864382749418950657,1,f
LV003,864387140741992449,1,f
LV003,864387399727685633,1,f
LV003,864390124720861186,1,f
LV003,864400252312449024,1,f
LV003,864413199499710464,1,f
LV003,864499605462974464,1,f
LV003,864516298180616192,1,f
LV003,864529636805427200,1,f
LV003,864529772889731072,1,f
LV003,864558949617606656,1,f
LV003,864562377513160705,1,f
LV003,864562792833134592,1,f
LV003,864632427658055680,1,f
LV003,864705895405674496,1,f
LV003,864723829498793984,1,f
